,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
493,57,2,2,6,8,1,2,0,0,0,30,38,0
494,29,2,11,5,2,1,4,1,0,0,40,38,0
495,31,3,13,4,4,1,4,0,0,0,45,38,0
496,44,2,10,2,13,0,4,1,0,0,40,38,0
497,29,2,16,4,9,3,4,1,0,0,40,38,0
498,30,2,10,4,5,4,4,0,0,0,40,38,0
499,27,2,9,4,13,1,4,1,0,0,40,38,0
500,27,2,10,2,11,0,4,1,0,0,50,38,0
501,32,2,9,4,5,1,4,0,0,0,45,38,0
502,58,2,6,2,7,5,4,0,0,0,8,38,0
503,35,1,10,2,10,0,4,1,0,0,40,38,0
504,21,2,9,4,5,3,4,1,0,0,36,38,0
505,28,2,10,4,2,4,4,1,0,0,40,38,0
506,46,4,10,0,3,1,4,1,0,0,50,38,0
507,36,4,9,5,7,4,4,0,0,0,40,38,0
508,72,2,7,6,0,4,4,0,0,0,40,38,0
509,35,2,9,2,6,5,2,0,0,0,40,38,0
510,33,0,11,0,2,4,2,0,0,0,40,38,1
511,69,2,7,4,6,1,4,0,0,0,40,38,0
512,35,2,9,2,6,0,4,1,0,0,40,38,0
513,34,2,9,2,12,5,4,0,0,0,32,38,0
514,30,2,7,2,7,0,4,1,0,0,40,25,0
515,28,2,13,4,13,1,4,1,0,0,55,38,0
516,54,2,13,2,11,0,4,1,0,0,35,38,1
517,47,2,10,2,9,0,4,1,0,0,50,38,1
518,24,2,9,4,5,4,2,0,0,0,40,38,0
519,52,4,13,2,9,0,4,1,0,0,60,38,1
520,20,2,9,4,5,3,0,1,0,0,48,38,0
521,43,3,14,2,3,0,4,1,5013,0,45,38,0
522,45,2,4,5,7,4,4,0,0,0,40,25,0
523,29,4,9,5,2,1,4,1,0,0,35,38,0
524,47,2,14,0,3,4,4,1,0,0,42,38,0
525,24,2,9,4,2,3,4,1,0,0,40,38,0
526,51,2,9,2,9,0,4,1,0,0,40,38,0
527,17,2,7,4,11,3,4,1,0,0,12,38,0
528,37,2,11,2,2,0,4,1,0,1977,40,38,1
529,27,2,16,4,9,1,4,0,0,0,70,38,0
530,29,2,13,2,3,5,4,1,0,0,40,38,1
531,36,4,12,0,11,4,4,0,0,0,35,38,0
532,58,1,13,4,9,1,4,0,0,0,40,38,0
533,26,4,10,2,2,0,4,1,0,0,45,38,0
534,57,2,9,2,11,0,4,1,0,0,40,38,1
535,59,2,9,2,2,0,4,1,0,0,40,38,0
536,27,2,9,2,6,0,4,1,0,0,40,38,0
537,31,4,13,4,12,1,4,1,0,0,40,38,0
538,21,2,10,4,11,3,4,0,0,0,24,38,0
539,29,2,10,4,0,1,4,1,0,0,60,38,0
540,18,2,7,4,7,3,4,1,0,0,40,38,0
541,52,2,6,2,2,0,4,1,0,1887,47,38,1
542,57,3,13,0,9,1,4,1,0,0,80,38,0
543,60,2,4,4,13,1,4,1,0,0,48,38,1
544,31,2,13,2,9,0,4,1,7688,0,40,1,1
545,23,2,13,4,0,3,4,0,0,0,40,38,0
546,27,2,9,4,11,3,4,1,0,0,40,38,0
547,42,4,15,2,9,0,4,1,0,1902,50,38,1
548,25,2,10,4,12,1,4,1,2174,0,40,38,0
549,49,2,13,4,9,1,4,0,0,0,45,38,0
550,32,2,13,4,12,1,4,1,0,0,40,38,0
551,19,2,10,4,0,3,4,1,0,0,28,38,0
552,60,2,4,0,7,1,4,0,0,0,40,38,0
553,42,1,5,2,7,0,4,1,0,0,40,38,0
554,35,4,12,4,4,1,4,1,0,0,40,38,0
555,48,2,9,4,0,4,2,0,0,0,37,38,0
556,51,2,14,2,2,0,4,1,0,0,40,38,1
557,29,2,9,4,2,1,0,1,0,0,40,38,0
558,36,1,9,5,3,1,2,1,0,0,40,38,0
559,17,2,6,4,7,3,4,0,0,0,21,38,0
560,52,2,14,0,9,1,4,0,6849,0,60,38,0
561,24,2,9,4,2,1,4,1,0,0,40,38,0
562,24,2,9,2,5,0,4,1,0,0,50,38,0
563,26,1,13,4,9,3,4,1,1055,0,40,38,0
564,27,2,13,4,7,3,4,0,0,0,20,38,0
565,39,2,9,4,5,3,4,1,0,0,60,38,0
566,30,2,9,2,13,0,2,1,0,0,45,38,0
567,50,4,9,2,3,0,4,1,0,0,32,38,0
568,52,3,13,2,11,0,4,1,0,0,55,38,0
569,46,2,15,2,9,0,4,1,15024,0,45,38,1
570,23,2,13,4,11,3,4,0,0,0,20,38,0
571,45,2,7,6,7,1,2,0,0,0,20,38,0
572,65,2,5,6,8,4,2,0,0,0,24,38,0
573,29,2,11,2,13,0,4,1,0,0,55,38,0
574,47,2,5,3,5,4,4,1,0,0,40,7,0
575,30,2,9,4,4,3,2,1,0,0,60,38,0
576,34,2,9,2,11,0,4,1,0,0,45,38,1
577,38,4,9,2,11,0,4,1,0,0,64,38,0
578,33,2,10,2,3,0,4,1,0,0,40,38,1
579,49,2,13,2,11,0,4,1,0,0,26,38,1
580,47,4,10,4,7,4,2,0,0,0,40,38,0
581,49,1,6,5,7,4,2,0,0,0,40,38,0
582,43,2,10,2,2,0,4,1,15024,0,60,38,1
583,30,2,13,2,0,5,2,0,0,0,40,38,1
584,58,4,9,2,2,0,4,1,0,0,60,38,0
585,19,2,9,4,7,3,4,0,0,0,14,38,0
586,21,2,13,4,5,1,4,1,0,0,40,38,0
587,33,2,13,2,3,0,4,1,15024,0,60,38,1
588,47,3,3,2,13,0,4,1,0,0,50,4,0
589,52,4,16,2,9,0,4,1,0,0,60,38,1
590,26,2,9,0,2,1,4,1,0,0,55,38,0
591,60,2,9,2,2,0,4,1,0,0,40,38,0
592,21,2,10,4,5,3,4,1,0,0,40,38,0
593,36,2,10,2,11,0,4,1,5178,0,50,38,1
594,31,2,10,2,2,0,4,1,0,0,45,38,0
595,50,3,16,5,9,1,4,1,0,0,40,38,1
596,31,1,9,0,0,4,4,0,0,0,40,38,0
597,71,2,9,2,2,0,4,1,0,0,15,38,0
598,30,5,13,2,12,0,4,1,0,0,40,38,1
599,20,2,10,4,7,3,4,1,0,0,20,38,0
600,24,2,9,4,3,2,4,1,4101,0,50,38,0
601,35,2,16,2,9,0,1,1,0,0,40,35,1
602,38,5,10,5,3,1,4,0,0,0,45,38,0
603,27,2,9,4,6,3,4,0,0,0,32,38,0
604,29,5,10,4,0,4,1,0,0,0,40,29,0
605,34,2,9,2,2,0,4,1,0,0,45,38,0
606,44,2,4,2,2,0,4,1,0,0,35,38,0
607,43,2,9,2,6,0,4,1,0,0,40,38,1
608,44,4,8,2,5,0,2,1,0,0,40,38,1
609,35,2,14,4,11,1,4,1,0,0,60,38,0
610,27,2,10,4,9,1,4,1,0,0,40,38,0
611,43,1,14,4,9,1,4,1,0,0,38,38,0
612,20,2,10,4,11,1,4,0,0,0,25,38,0
613,42,2,12,0,9,4,4,0,8614,0,40,38,1
614,27,5,10,2,13,0,4,1,3411,0,40,38,0
615,42,2,9,2,2,0,2,1,0,0,40,38,1
616,24,2,5,4,6,1,4,1,0,1721,40,38,0
617,48,0,10,0,3,1,4,1,0,0,40,38,0
618,17,4,7,4,4,3,4,1,0,0,10,38,0
619,33,2,13,2,3,0,4,1,0,0,40,38,1
620,50,3,9,2,11,0,4,1,0,0,50,38,1
621,22,2,9,4,11,3,4,0,2597,0,40,38,0
622,17,2,8,4,7,3,4,1,0,0,16,38,0
623,32,2,10,2,0,0,4,1,0,0,40,25,0
624,31,2,9,4,2,1,4,1,0,0,45,38,0
625,58,4,9,6,3,1,4,1,0,0,50,38,0
626,29,1,9,4,10,3,4,1,0,0,48,38,0
627,37,2,11,2,2,0,4,1,0,0,40,31,1
628,34,4,9,2,2,0,4,1,0,0,40,38,1
629,23,1,10,5,3,4,2,1,0,0,40,38,0
630,18,5,7,4,0,3,4,0,0,0,5,38,0
631,34,2,9,0,3,1,4,0,0,0,40,38,0
632,45,1,13,2,9,5,4,0,0,0,55,38,0
633,41,2,14,4,3,1,4,1,0,0,35,5,0
634,26,2,9,4,7,2,4,1,0,0,30,38,0
635,54,1,10,2,4,0,4,1,0,0,40,38,0
636,24,2,10,4,6,3,2,0,0,0,45,38,0
637,42,2,10,2,9,0,4,1,0,0,50,38,0
638,20,2,10,4,9,3,4,1,0,0,20,38,0
639,23,5,13,4,12,1,4,0,0,0,20,38,0
640,35,2,14,4,9,1,4,1,0,0,60,38,1
641,31,2,14,2,12,0,4,1,0,1902,40,38,1
642,30,2,13,4,9,3,4,0,0,0,40,30,0
643,19,2,9,4,11,3,4,0,0,0,20,38,0
644,36,1,13,4,9,1,4,1,0,0,50,38,0
645,31,2,13,6,11,4,4,0,0,1380,40,4,0
646,21,2,10,4,5,3,4,1,0,0,30,38,0
647,31,4,10,2,2,0,4,1,0,0,40,38,0
648,46,2,16,0,9,4,4,0,25236,0,65,38,1
649,44,2,13,0,3,3,4,0,0,0,50,38,1
650,40,2,8,2,7,0,2,1,0,0,40,22,0
651,45,2,10,4,11,1,2,1,0,0,40,38,0
652,60,2,9,2,2,0,4,1,0,0,35,38,0
653,18,2,7,4,7,2,4,1,0,0,25,38,0
654,28,2,13,2,9,0,4,1,0,0,40,38,0
655,36,2,10,0,0,4,2,0,0,0,40,38,0
656,40,2,11,2,12,0,4,1,4386,0,40,38,0
657,36,1,13,0,0,4,4,0,0,0,35,15,0
658,31,2,9,5,7,4,2,0,0,0,40,38,0
659,33,2,9,2,6,0,4,1,0,0,40,38,0
660,19,5,9,4,12,3,4,0,0,0,40,38,0
661,22,2,10,4,11,3,4,0,0,0,15,38,0
662,34,2,13,2,3,0,4,1,0,0,45,38,1
663,33,2,9,4,7,1,4,1,0,0,40,38,0
664,41,2,9,2,2,0,4,1,0,2051,60,38,0
665,29,2,13,4,9,1,4,1,4650,0,40,38,0
666,50,1,9,2,3,0,4,1,0,0,42,38,1
667,42,2,13,2,3,0,4,1,7298,0,45,38,1
668,44,2,9,2,11,5,4,0,0,0,40,38,0
669,20,2,10,4,7,1,4,0,0,0,20,38,0
670,31,2,9,2,7,0,4,1,0,0,40,25,0
671,23,2,10,4,7,1,4,0,0,0,24,38,0
672,55,2,10,0,0,1,1,0,0,0,40,38,0
673,26,2,11,2,0,0,4,1,0,2377,45,38,0
674,25,2,11,4,7,3,4,0,0,0,15,38,0
675,35,2,10,2,2,0,4,1,2407,0,40,38,0
676,36,2,10,4,11,1,2,0,0,0,36,38,0
677,43,5,13,2,9,0,4,1,0,0,50,38,0
678,56,2,9,6,7,4,2,0,594,0,20,38,0
679,42,2,13,2,12,0,4,1,0,0,40,38,1
680,19,2,10,4,7,2,4,0,0,0,25,38,0
681,55,4,9,2,13,0,4,1,0,0,72,38,0
682,42,2,14,4,3,1,4,0,14084,0,50,38,1
683,26,2,11,4,12,3,4,1,0,0,40,38,0
684,17,2,8,4,5,3,4,1,0,0,20,38,0
685,42,1,13,2,9,5,4,0,0,0,40,38,1
686,55,2,9,2,13,0,4,1,7688,0,40,38,1
687,32,2,10,4,0,3,2,0,0,0,40,38,0
688,29,2,7,4,2,3,2,1,0,0,40,13,0
689,46,5,13,2,9,0,4,1,0,0,37,38,0
690,29,5,13,2,3,0,4,1,7688,0,40,38,1
691,22,2,13,4,9,4,4,1,0,0,20,38,0
692,58,4,6,2,2,0,4,1,0,0,40,38,0
693,23,2,9,4,13,4,4,1,0,0,50,38,0
694,39,2,9,4,5,1,4,1,0,0,40,38,0
695,27,2,11,4,2,3,4,1,0,0,38,38,0
696,54,2,9,2,13,0,4,1,0,0,40,38,1
697,33,1,13,4,9,1,4,0,0,0,45,38,0
698,46,0,9,2,0,5,4,0,0,0,40,38,1
699,37,2,9,4,4,1,2,1,0,0,40,38,0
700,36,2,9,4,7,1,4,0,0,0,18,38,0
701,59,1,9,2,0,5,4,0,0,0,38,38,1
702,34,1,9,0,10,4,4,1,0,0,40,31,0
703,53,3,16,2,3,0,4,1,0,0,70,38,1
704,51,2,13,4,11,1,4,1,0,0,55,38,1
705,32,2,6,5,7,4,4,0,0,0,42,38,0
706,31,5,10,3,7,2,4,1,0,0,40,38,0
707,22,2,10,2,11,5,4,0,0,0,30,10,0
708,47,4,13,0,11,1,4,0,0,0,50,38,0
709,32,2,9,4,6,1,4,1,0,0,40,38,0
710,26,2,10,4,4,1,4,0,0,0,38,38,0
711,37,2,3,5,4,1,4,1,0,0,32,12,0
712,31,2,9,0,2,4,4,1,0,0,55,38,0
713,37,2,11,2,12,5,4,0,0,0,24,38,1
714,55,2,9,4,11,1,4,1,0,0,38,38,0
715,23,1,11,0,12,1,4,1,0,0,56,38,0
716,36,2,10,0,0,4,4,0,0,0,40,38,0
717,43,2,13,2,11,0,4,1,0,0,50,38,1
718,54,2,10,4,12,1,4,1,0,0,40,38,0
719,28,2,11,4,6,1,4,0,0,1669,42,38,0
720,40,2,11,2,3,0,4,1,0,0,50,38,1
721,41,4,10,2,3,0,4,1,0,0,60,38,0
722,40,2,13,4,11,1,3,0,0,0,55,38,1
723,42,2,10,0,0,1,2,0,0,0,38,38,0
724,61,4,9,2,4,0,4,1,0,2352,50,38,0
725,18,2,8,4,6,3,4,1,0,0,30,38,0
726,48,2,11,2,12,0,4,1,0,0,50,38,1
727,41,3,13,2,12,0,4,1,0,0,40,38,0
728,23,2,9,4,11,1,4,0,2463,0,40,38,0
729,60,2,9,2,13,0,4,1,0,0,60,38,1
730,22,2,10,4,7,2,2,1,0,0,20,38,0
731,61,2,9,2,6,0,4,1,0,0,40,38,0
732,25,2,9,4,6,1,2,1,0,0,40,38,0
733,46,2,14,4,12,1,4,1,0,0,35,38,1
734,43,2,13,2,3,0,4,1,0,1902,40,8,1
735,43,2,12,0,2,1,4,1,0,0,40,38,0
736,24,2,9,4,7,3,2,1,0,1721,30,38,0
737,68,4,7,4,4,4,4,1,0,0,20,38,0
738,31,2,9,0,0,4,4,0,0,0,38,38,0
739,17,2,7,4,11,3,4,0,0,0,20,38,0
740,32,2,9,2,2,0,4,1,5178,0,48,38,1
741,33,2,13,2,9,0,4,1,3103,0,47,38,1
742,64,2,13,2,9,0,4,1,0,0,40,38,1
743,20,2,9,4,13,3,4,1,0,0,30,38,0
744,30,2,9,5,7,3,4,0,0,0,36,38,0
745,43,2,10,0,3,1,4,1,0,0,45,38,0
746,22,2,10,4,0,3,4,1,0,0,40,38,0
747,17,2,6,4,4,3,4,1,0,0,20,38,0
748,47,4,9,2,7,5,4,0,0,0,75,21,0
749,41,2,11,4,9,1,4,0,0,0,60,38,0
750,56,2,10,2,2,0,4,1,0,0,50,38,1
751,64,2,9,2,13,0,4,1,0,0,45,38,0
752,47,2,9,2,13,0,4,1,0,0,50,38,1
753,48,2,11,4,0,4,4,1,0,0,40,38,0
754,31,2,14,4,9,1,4,0,0,0,46,38,0
755,29,2,11,4,12,3,4,1,0,0,40,38,0
756,30,2,9,6,0,1,4,0,0,0,40,38,0
757,32,2,9,2,3,0,4,1,0,1672,60,38,0
758,57,2,9,6,13,4,4,1,0,653,42,38,1
759,62,2,9,6,7,1,4,0,0,0,40,38,0
760,39,2,9,5,6,4,4,0,0,0,24,38,0
761,43,2,10,4,0,1,4,1,0,0,25,38,0
762,24,3,13,4,11,3,4,1,0,0,40,38,0
763,53,2,10,2,0,5,4,0,4386,0,40,38,1
764,26,2,10,4,5,3,4,1,0,0,40,38,0
765,73,4,9,2,3,0,4,1,0,0,40,38,0
766,55,2,9,2,6,0,4,1,0,0,40,38,0
767,25,2,9,0,0,1,4,1,0,0,40,38,0
768,41,2,13,0,9,1,4,0,0,0,50,38,1
769,24,2,13,4,3,1,4,1,0,0,50,38,0
770,63,2,9,6,4,1,4,1,0,0,6,38,0
771,17,2,7,4,11,3,4,1,0,0,20,38,0
772,35,2,10,2,2,0,4,1,0,0,50,38,0
773,51,2,10,2,9,0,4,1,0,0,40,38,1
774,62,1,13,6,9,1,4,0,0,0,48,38,0
775,55,2,9,2,2,0,4,1,4386,0,40,38,1
776,43,2,10,0,9,1,4,1,0,0,40,38,0
777,40,1,9,0,7,1,4,0,0,0,50,38,0
778,37,2,13,2,3,0,4,1,0,0,45,38,1
779,39,2,13,2,2,0,4,1,0,0,40,38,0
780,31,2,9,4,2,3,4,1,0,0,18,38,0
781,61,2,14,6,9,1,4,0,0,0,40,38,1
782,26,2,11,0,0,1,4,0,0,0,55,38,0
783,46,4,9,2,11,0,4,1,0,0,50,38,0
784,26,2,13,4,9,1,4,0,0,0,40,38,0
785,48,5,16,0,9,3,4,1,0,0,50,38,1
786,34,2,9,4,13,3,4,1,0,0,40,38,0
787,34,1,9,4,0,3,4,0,0,0,40,38,0
788,59,2,9,2,7,0,4,1,0,0,40,38,1
789,34,2,13,4,9,3,4,0,0,0,40,38,0
790,49,2,13,4,3,1,4,0,0,0,56,38,1
791,18,2,7,4,0,3,4,0,0,0,20,38,0
792,43,2,9,2,4,0,4,1,0,0,40,25,0
793,48,2,7,2,3,0,4,1,0,0,50,38,0
794,28,3,10,2,3,0,4,1,0,0,70,38,0
795,33,2,9,2,6,0,4,1,0,0,40,38,0
796,24,2,10,4,11,1,4,0,0,0,15,38,0
797,21,2,6,4,5,1,4,1,0,0,40,38,0
798,17,2,7,4,11,3,4,1,0,0,28,38,0
799,39,2,10,2,4,0,4,1,0,0,50,38,1
800,29,4,13,5,9,3,4,1,0,0,40,38,0
801,44,2,13,2,3,0,4,1,0,0,40,38,1
802,24,2,10,4,13,3,4,1,0,0,50,38,0
803,71,4,14,2,11,0,4,1,10605,0,40,38,1
804,51,4,13,2,11,0,1,1,0,2415,40,2,1
805,55,2,3,0,7,4,2,1,0,0,25,38,0
806,41,2,13,2,3,0,4,1,0,0,60,38,1
807,23,2,9,4,5,4,2,0,0,0,7,38,0
808,38,2,11,0,0,4,4,0,0,0,40,38,0
809,39,2,9,2,13,0,4,1,0,0,40,38,1
810,19,2,9,4,0,1,4,0,0,0,30,38,0
811,49,2,5,0,6,1,4,0,0,0,40,38,0
812,32,2,13,2,0,2,4,1,0,0,40,29,1
813,27,2,9,2,2,0,4,1,0,0,70,38,0
814,38,2,13,2,11,0,4,1,0,0,50,38,1
815,33,2,10,2,2,5,4,0,0,0,60,38,0
816,23,2,13,4,3,3,4,1,0,0,28,38,0
817,54,4,9,2,11,0,2,1,0,0,40,38,0
818,29,2,11,0,12,1,4,0,2174,0,45,38,0
819,35,4,13,4,3,1,4,1,0,0,40,38,0
820,28,2,11,2,0,5,1,0,0,0,40,18,0
821,37,2,13,2,9,0,4,1,7688,0,50,38,1
822,42,4,15,2,4,0,4,1,0,0,65,38,1
823,40,2,14,2,9,0,4,1,0,0,40,38,0
824,47,2,10,0,11,3,4,1,0,0,55,38,0
825,22,2,13,4,3,3,4,0,0,0,50,38,0
826,30,2,13,2,3,0,4,1,0,0,45,38,1
827,28,2,9,2,12,0,4,1,0,0,40,38,0
828,63,1,4,2,7,0,4,1,0,0,55,38,0
829,51,4,5,2,2,0,4,1,0,0,20,38,0
830,22,2,9,4,5,3,4,0,0,0,40,38,0
831,35,2,9,4,11,1,4,1,0,0,45,38,0
832,46,2,9,0,6,1,4,0,0,0,38,38,0
833,37,2,10,0,6,1,4,1,0,0,52,38,0
834,24,2,13,4,9,3,2,1,0,0,15,38,0
835,37,4,9,0,5,3,4,1,0,0,10,38,0
836,53,2,10,2,12,0,4,1,0,0,40,38,0
837,27,2,9,4,11,1,4,1,0,0,30,38,0
838,38,2,10,0,2,1,4,1,0,0,44,38,0
839,53,4,6,2,4,0,4,1,0,0,60,38,0
840,34,2,10,4,2,1,4,1,0,0,40,38,0
841,23,2,9,4,11,3,2,1,0,0,40,38,0
842,39,2,13,2,3,0,4,1,15024,0,45,38,1
843,43,2,14,2,9,5,1,0,0,0,50,34,0
844,67,3,9,2,3,0,1,1,0,0,40,38,1
845,81,4,9,2,3,0,4,1,0,0,30,38,0
846,21,2,10,4,7,3,4,1,0,0,20,38,0
847,23,2,10,4,11,1,4,1,0,0,25,38,0
848,25,2,10,4,13,4,4,1,0,0,40,38,0
849,42,2,3,2,6,5,4,0,0,0,38,25,0
850,38,2,10,2,0,5,2,0,0,0,40,38,0
851,32,2,9,2,6,0,4,1,0,0,40,38,0
852,37,2,9,2,6,0,4,1,0,0,40,38,0
853,51,2,14,2,3,0,4,1,0,0,60,38,1
854,22,2,10,4,11,1,4,0,0,0,42,38,0
855,33,2,2,3,8,1,4,0,0,0,40,12,0
856,42,2,9,0,6,1,4,1,0,0,55,38,0
857,51,1,1,2,7,0,4,1,0,0,40,38,0
858,23,2,9,2,0,5,4,0,0,0,40,25,0
859,37,2,7,2,6,0,4,1,3103,0,44,38,1
860,37,2,9,2,2,0,4,1,0,0,99,38,1
861,47,2,14,4,9,1,4,0,0,0,25,38,0
862,41,2,15,2,9,0,4,1,0,2415,40,38,1
863,33,2,9,2,2,0,4,1,0,0,30,38,0
864,31,2,13,4,11,1,4,1,0,0,40,38,1
865,31,2,12,0,7,4,0,0,0,0,40,38,0
866,35,2,9,2,6,0,2,1,0,0,40,38,0
867,38,3,9,2,3,0,4,1,0,0,40,38,1
868,18,2,9,4,7,1,4,0,0,0,45,38,0
869,20,2,9,2,6,0,4,1,0,0,40,38,0
870,54,1,10,0,3,4,2,0,0,0,35,38,0
871,40,2,10,0,0,4,4,0,0,0,40,38,0
872,36,3,13,2,3,5,4,0,0,1977,45,38,1
873,43,2,10,0,2,4,4,1,0,0,35,38,0
874,44,4,10,0,4,4,4,1,0,0,40,38,0
875,44,5,9,2,9,5,4,0,0,0,40,38,1
876,43,2,14,2,3,0,4,1,0,0,43,38,1
877,51,2,4,6,7,4,2,0,0,0,40,38,0
878,18,2,9,4,7,3,4,0,0,0,20,38,0
879,51,2,10,2,3,0,4,1,0,0,40,38,0
880,44,3,10,2,11,0,4,1,0,0,70,38,1
881,33,1,6,0,13,1,4,1,0,0,40,38,0
882,33,4,13,2,3,0,4,1,0,0,40,38,1
883,42,2,12,2,3,0,4,1,0,0,40,38,1
884,25,2,10,2,9,0,4,1,0,0,45,38,0
885,32,2,9,0,6,1,4,0,0,0,38,38,0
886,32,2,13,2,2,0,4,1,0,0,70,25,0
887,36,2,6,0,3,4,4,0,0,0,40,38,0
888,28,2,9,2,13,0,4,1,0,0,40,38,0
889,20,2,9,4,7,3,4,0,0,0,20,38,0
890,35,3,10,2,11,0,4,1,0,0,60,38,1
891,55,4,9,2,2,0,4,1,0,0,20,38,0
892,48,2,13,2,3,0,1,1,0,0,40,18,1
893,34,2,9,2,2,0,4,1,0,0,35,38,1
894,28,2,13,4,12,1,4,0,0,0,35,38,0
895,67,2,13,6,3,1,4,1,0,2392,40,38,1
896,37,2,9,2,2,0,4,1,0,0,40,38,0
897,44,2,9,4,13,4,4,1,0,0,70,38,0
898,25,2,10,4,11,1,4,0,0,0,40,38,0
899,21,2,10,4,3,1,4,0,4101,0,40,38,0
900,40,5,14,2,9,0,4,1,0,0,35,38,1
901,78,2,9,6,7,1,2,0,2964,0,40,38,0
902,34,2,9,0,5,3,4,1,0,0,40,38,0
903,49,2,9,4,0,1,4,0,0,0,44,38,0
904,22,2,12,4,0,1,4,0,0,0,40,38,0
905,60,4,9,4,4,4,4,1,0,0,42,38,0
906,45,1,9,6,10,1,4,1,0,0,40,38,1
907,63,2,11,0,7,1,4,0,0,0,20,38,0
908,41,2,9,4,2,3,2,0,0,0,35,38,0
909,47,2,9,0,0,4,4,0,0,0,40,38,0
910,44,2,9,0,2,4,4,1,0,0,40,38,0
911,51,2,10,6,9,1,4,0,3325,0,40,38,0
912,46,2,13,4,11,1,4,1,0,1504,40,38,0
913,41,2,11,2,6,0,4,1,0,0,40,38,0
914,50,4,9,2,2,0,4,1,0,0,30,38,0
915,47,2,9,2,0,0,4,1,0,0,50,38,1
916,35,2,9,4,3,1,4,1,0,0,45,38,0
917,56,2,9,2,3,0,4,1,0,0,55,38,1
918,45,2,14,0,9,1,4,1,0,0,45,38,0
919,48,0,13,0,3,4,4,1,0,0,58,38,1
920,40,2,10,2,6,0,4,1,2580,0,40,38,0
921,39,3,13,2,3,0,4,1,15024,0,50,38,1
922,20,2,10,4,7,3,4,1,0,0,40,38,0
923,50,2,16,2,9,0,4,1,0,1902,65,38,1
924,38,5,9,2,9,5,4,0,0,0,40,38,1
925,23,1,13,4,9,3,4,0,0,0,60,38,0
926,31,2,9,4,7,3,4,1,0,0,16,38,0
927,58,2,13,2,0,0,4,1,0,0,40,38,0
928,66,2,9,5,6,1,2,1,0,0,40,38,0
929,39,3,9,2,3,0,4,1,0,0,40,38,1
930,54,4,9,2,2,0,4,1,15024,0,52,38,1
931,26,2,10,2,11,0,4,1,0,0,50,10,0
932,51,2,9,0,6,1,4,0,0,0,40,38,0
933,34,2,11,4,13,3,4,1,0,0,40,38,0
934,50,2,9,2,6,0,4,1,3103,0,40,38,1
935,42,2,10,2,9,0,4,1,0,0,44,38,1
936,38,2,14,2,9,0,4,1,0,0,25,38,0
937,48,2,4,2,5,0,4,1,0,0,40,38,0
938,33,2,11,2,12,5,4,0,0,0,40,38,1
939,51,2,9,6,7,4,4,0,0,0,32,38,0
940,22,2,9,0,2,1,4,1,0,0,40,38,0
941,41,2,10,4,2,1,4,1,0,0,50,23,0
942,48,1,14,2,9,0,4,1,0,0,35,38,1
943,42,2,9,5,11,1,4,0,0,0,30,38,0
944,34,2,10,2,7,0,4,1,0,0,40,38,0
945,23,2,9,4,6,4,2,0,0,0,40,38,0
946,56,2,9,2,7,0,4,1,0,0,50,40,0
947,45,2,9,2,3,0,4,1,0,0,55,38,1
948,48,2,6,2,0,5,4,0,0,0,40,38,0
949,48,3,14,3,11,1,1,1,0,0,50,18,0
950,31,2,11,4,0,1,4,0,0,0,40,38,0
951,20,5,12,4,7,3,4,1,0,1719,20,38,0
952,27,2,10,4,11,1,4,1,0,0,40,38,0
953,32,2,9,4,7,1,2,0,0,0,40,38,0
954,37,2,9,4,7,1,4,1,0,0,75,38,0
955,34,2,9,0,8,4,2,0,0,0,30,38,0
956,90,2,9,4,7,1,4,0,0,0,40,38,0
957,23,2,10,4,6,3,2,0,0,0,40,38,0
958,43,2,10,0,0,1,4,0,0,0,40,38,0
959,44,2,13,2,3,0,4,1,7688,0,60,38,1
960,24,2,10,4,12,1,4,0,0,0,37,38,0
961,28,2,15,0,9,4,4,1,0,0,55,38,0
962,23,2,10,2,7,0,4,1,0,0,40,38,0
963,20,2,10,4,11,1,4,0,0,0,50,38,0
964,36,2,13,2,9,0,4,1,0,1902,50,38,1
965,61,2,9,2,6,0,4,1,0,0,40,38,0
966,53,4,13,2,11,0,4,1,0,0,40,1,1
967,30,2,13,2,0,0,4,1,7298,0,40,38,1
968,52,4,10,2,11,0,4,1,0,0,55,38,1
969,38,2,10,0,2,1,4,1,0,0,40,19,0
970,32,2,13,2,11,0,4,1,0,0,40,38,0
971,30,4,8,2,13,0,4,1,0,0,75,38,0
972,41,2,11,0,2,1,4,0,0,0,40,38,0
973,49,1,14,2,9,0,4,1,0,1902,40,38,1
974,45,2,9,2,2,0,4,1,0,0,47,38,1
975,43,4,9,2,3,0,4,1,0,0,35,38,0
976,61,2,9,2,6,0,4,1,3471,0,40,38,0
977,54,2,9,2,7,0,4,1,0,0,32,25,0
978,34,2,12,5,7,4,4,0,0,0,40,38,0
979,49,2,10,2,11,0,4,1,0,0,80,38,1
980,38,2,10,4,7,3,4,1,0,0,40,38,0
981,35,2,15,2,9,0,4,1,0,1977,80,38,1
982,36,2,8,2,13,0,4,1,0,0,40,38,0
983,30,2,13,2,3,0,4,1,0,0,50,38,0
984,36,2,12,0,12,1,4,0,0,0,60,38,0
985,22,1,13,4,9,3,4,0,0,0,20,38,0
986,38,2,9,2,2,0,4,1,0,1902,40,38,1
987,37,2,9,2,2,0,4,1,0,0,50,38,1
